group,names,scores,logfoldchanges,pvals,pvals_adj
Cluster 4,EIF2B4,13.760631,1.1974936,4.3967618287918846e-43,1.9076579794407457e-42
Cluster 4,PLIN3,13.745925,1.0334764,5.387988440428588e-43,2.3366065143434065e-42
Cluster 4,CTNNBIP1,13.745585,1.4269413,5.413344290342752e-43,2.347038924249926e-42
Cluster 4,RRM2,13.744434,1.6688646,5.50012808608597e-43,2.3840929663595878e-42
Cluster 4,INTS10,13.737837,0.90316933,6.0249068313108485e-43,2.6109375464317566e-42
Cluster 4,TP53BP2,13.732932,0.89156705,6.447045360941515e-43,2.7932040577706784e-42
Cluster 4,ZMYND11,13.727238,0.8698035,6.974239941300709e-43,3.0208880993045866e-42
Cluster 4,RING1,13.711664,1.2739272,8.645158937460548e-43,3.7437477240446664e-42
Cluster 4,EFNA2,13.701824,1.6659533,9.900498059490009e-43,4.2853114563343856e-42
Cluster 4,DHFR,13.69843,1.8397641,1.0374377753856614e-42,4.4893485137585127e-42
Cluster 4,NUDT16L1,13.696885,1.7523657,1.0597383725212737e-42,4.5847521636294105e-42
Cluster 4,MPC1,13.690782,1.1789235,1.1526297031926533e-42,4.985434055150403e-42
Cluster 4,SDF4,13.6809845,0.35118964,1.3189427278293337e-42,5.7034166137792403e-42
Cluster 4,NCBP2AS2,13.679886,1.5091325,1.3390334951069915e-42,5.788907554379232e-42
Cluster 4,SPATA20,13.674326,0.83518904,1.445399214084953e-42,6.247252036368138e-42
Cluster 4,IFNAR1,13.673114,0.4691927,1.4696926050018248e-42,6.350732007926048e-42
Cluster 4,COX15,13.669329,1.4986744,1.5481751401692342e-42,6.688264756262209e-42
Cluster 4,PCSK9,13.661492,1.3473822,1.724135136387142e-42,7.446647283635257e-42
Cluster 4,INPP5A,13.659558,0.87479025,1.770546041893353e-42,7.64527030715212e-42
Cluster 4,C17orf49,13.6587305,1.3048128,1.7907904636973193e-42,7.730837722554672e-42
Cluster 4,KDM4A,13.658256,1.0136517,1.802508455935525e-42,7.779564459197827e-42
Cluster 4,OXR1,13.653645,0.8611136,1.920300236243032e-42,8.283989886783724e-42
Cluster 4,TRIT1,13.643798,1.1365627,2.1980687684656188e-42,9.479991836864616e-42
Cluster 4,PRSS16,13.642175,1.8319663,2.2475696083248872e-42,9.691168096258552e-42
Cluster 4,ATRN,13.621521,0.80003864,2.9829155662259783e-42,1.285879429336565e-41
Cluster 4,SPRYD3,13.621271,0.99012727,2.9931278892976736e-42,1.2899738287574556e-41
Cluster 4,LRP10,13.61829,0.48943305,3.1178280047108613e-42,1.343396280340461e-41
Cluster 4,ARRB2,13.615611,0.51572275,3.2343045971758915e-42,1.3929184931028437e-41
Cluster 4,MSRB2,13.611793,1.073212,3.407812169854472e-42,1.4672930892520754e-41
Cluster 4,FAM118B,13.61085,1.0842153,3.4520528057964295e-42,1.4859873555917026e-41
Cluster 4,SUPV3L1,13.606144,1.2210842,3.681599733132135e-42,1.5844215438727378e-41
Cluster 4,SELENOI,13.601766,1.0247804,3.908810364591764e-42,1.6818036112413168e-41
Cluster 4,PPIP5K2,13.598241,0.98289174,4.101806044128117e-42,1.7644214755804078e-41
Cluster 4,TACSTD2,13.581205,1.1561917,5.1767503549413794e-42,2.2262862088480934e-41
Cluster 4,CTU2,13.573842,1.672955,5.7241341778178593e-42,2.4605192807197076e-41
Cluster 4,MED6,13.573076,1.055984,5.784252658747474e-42,2.485769502895333e-41
Cluster 4,CCDC115,13.571169,1.6151621,5.936743069090279e-42,2.5506948927345286e-41
Cluster 4,UMAD1,13.569194,1.0852079,6.09894495498322e-42,2.619760894317007e-41
Cluster 4,MAGT1,13.568176,0.71020234,6.184163612561451e-42,2.6557342809901233e-41
Cluster 4,SIRT5,13.567859,1.5008589,6.210986733498179e-42,2.6666190783050427e-41
Cluster 4,RNASET2,13.559583,0.9695368,6.9530274670753e-42,2.9844965533740384e-41
Cluster 4,NCOA5,13.555579,1.5278257,7.343029614717337e-42,3.1511508741104e-41
Cluster 4,HEXD,13.551368,1.1797655,7.776697566531174e-42,3.3364600773680185e-41
Cluster 4,ALG1,13.549565,1.0675008,7.970057223233486e-42,3.4186055424501255e-41
Cluster 4,GRB7,13.528623,1.739953,1.0599030697296379e-41,4.5430167655299797e-41
Cluster 4,FMO5,13.509222,1.6795758,1.3797231546090012e-41,5.912444405773457e-41
Cluster 4,FOXN2,13.508171,1.0649098,1.3995468886197666e-41,5.99597098806542e-41
Cluster 4,CCNA2,13.505032,1.9360889,1.4605091207273366e-41,6.255662642811727e-41
Cluster 4,SCO2,13.502734,1.1288545,1.5067944685467222e-41,6.452381909655374e-41
Cluster 4,EIF2B3,13.499961,1.32781,1.564585826489922e-41,6.698267153806309e-41
Cluster 4,PELP1,13.490331,1.084056,1.7829822575295714e-41,7.6314514355224e-41
Cluster 4,CAPN15,13.486516,1.3693323,1.8776551834961363e-41,8.034762394211665e-41
Cluster 4,LCLAT1,13.482534,1.0822864,1.9818079509521808e-41,8.478438279624374e-41
Cluster 4,TBL2,13.482304,0.77302724,1.9880240919032923e-41,8.50301730260295e-41
Cluster 4,HGSNAT,13.480957,0.54984546,2.0246228966496214e-41,8.657504207364163e-41
Cluster 4,SELENOO,13.474025,1.1264263,2.224034386648492e-41,9.50795761223922e-41
Cluster 4,TLNRD1,13.473717,1.1424417,2.2333582891886723e-41,9.545558339921666e-41
Cluster 4,ZMYM4,13.46866,0.8900066,2.391663188384932e-41,1.0219747717902296e-40
Cluster 4,XRCC1,13.462648,1.3394175,2.594482573582962e-41,1.1083786684116662e-40
Cluster 4,GMNN,13.458686,1.8136482,2.7373977728126984e-41,1.1688798529546395e-40
Cluster 4,MOB2,13.458504,0.94362557,2.7441591179157036e-41,1.1714899610241555e-40
Cluster 4,ADGRL1,13.450081,1.4299151,3.075371386189053e-41,1.3125751947956019e-40
Cluster 4,LRR1,13.429462,1.6240056,4.0635148247026526e-41,1.7334975361323054e-40
Cluster 4,C5orf22,13.4293995,1.3697153,4.0669425843604535e-41,1.7345500516859016e-40
Cluster 4,DDA1,13.425337,1.0842637,4.2962786837827886e-41,1.8319291728866494e-40
Cluster 4,SPPL2A,13.412473,0.36114293,5.110573723433007e-41,2.1786293743567814e-40
Cluster 4,AMPD2,13.4081745,0.9117881,5.415526862865077e-41,2.3080855343313096e-40
Cluster 4,TM2D3,13.401278,0.8034535,5.943094918140792e-41,2.532336197069052e-40
Cluster 4,SUPT4H1,13.394315,0.8715912,6.527592961280832e-41,2.780733043048107e-40
Cluster 4,TRAPPC8,13.382328,0.7141914,7.67063742255295e-41,3.266895532463707e-40
Cluster 4,HNRNPLL,13.381869,0.8150646,7.718152381427133e-41,3.286356889974326e-40
Cluster 4,TRAPPC9,13.380679,0.47333208,7.842742037478228e-41,3.3386194180288033e-40
Cluster 4,CTDSP1,13.379894,0.5557148,7.925963170539186e-41,3.373251070789456e-40
Cluster 4,MFSD3,13.370052,1.739515,9.047723566937791e-41,3.8497594762432285e-40
Cluster 4,ORC3,13.366612,1.4782666,9.47586791349949e-41,4.030982868833305e-40
Cluster 4,MARVELD3,13.363174,1.3395139,9.924018197049835e-41,4.220629312348703e-40
Cluster 4,CCHCR1,13.35954,1.1883166,1.0420644304094624e-40,4.430798089082663e-40
Cluster 4,EPHB4,13.358777,0.9230038,1.052797168070516e-40,4.4753792987329046e-40
Cluster 4,RNASEH2B,13.35546,1.7786661,1.1007614205779635e-40,4.678171271545509e-40
Cluster 4,ARID1B,13.351843,1.0302936,1.1555387066447331e-40,4.909815991668374e-40
Cluster 4,SLC43A1,13.349647,1.3519155,1.1901271941925643e-40,5.055590889844584e-40
Cluster 4,SNRPA1,13.349214,1.509708,1.1970634197770523e-40,5.083859650595958e-40
Cluster 4,SSR1,13.34741,1.0941262,1.2263920293064527e-40,5.2071919269259166e-40
Cluster 4,SDHAF3,13.343306,1.835625,1.295834353697608e-40,5.500746769880444e-40
Cluster 4,LLPH,13.338939,1.5256712,1.3740235617441982e-40,5.831284953696059e-40
Cluster 4,ARHGAP32,13.336102,1.1545517,1.4273136361974504e-40,6.056022002456194e-40
Cluster 4,TCERG1,13.333424,0.54945505,1.4794960939648974e-40,6.27595500700449e-40
Cluster 4,TCFL5,13.326378,1.7429866,1.6260202680740242e-40,6.895883983297495e-40
Cluster 4,LAS1L,13.323481,1.7352662,1.690395016030109e-40,7.167211364045952e-40
Cluster 4,HMGXB4,13.319126,1.1882727,1.7919176289296301e-40,7.595879939720955e-40
Cluster 4,PACSIN2,13.318203,1.2187371,1.814216109307591e-40,7.688597630104783e-40
Cluster 4,LIMK2,13.315301,0.65648854,1.886116144319238e-40,7.991432504485408e-40
Cluster 4,PTPRA,13.308374,1.0565693,2.069341799891914e-40,8.765698855840531e-40
Cluster 4,PRPF38B,13.300632,0.5112423,2.2951777041362356e-40,9.720056046269265e-40
Cluster 4,NFE2L1,13.299807,0.34549955,2.320669791475347e-40,9.825710455911328e-40
Cluster 4,MTG2,13.298681,1.5212866,2.355853605023906e-40,9.972340459334667e-40
Cluster 4,GOLGB1,13.296223,1.0935315,2.4345950290208598e-40,1.030323811437982e-39
Cluster 4,GCN1,13.269911,0.8999816,3.4599333635085427e-40,1.4639052642511074e-39
Cluster 4,OPLAH,13.268669,1.1711819,3.517721743482429e-40,1.4880070096932702e-39
Cluster 4,TSPAN12,13.254236,0.93498456,4.2643400804837215e-40,1.8034063975029285e-39
Cluster 4,SOCS4,13.253552,0.9274998,4.303427154890804e-40,1.819510362046784e-39
Cluster 4,SLC25A46,13.250527,0.9045794,4.480422734441443e-40,1.8939015388235856e-39
Cluster 4,PTPN23,13.244138,1.0183681,4.878509169670991e-40,2.061692454620144e-39
Cluster 4,INPPL1,13.226177,0.59587365,6.195980280958095e-40,2.6178524078975494e-39
Cluster 4,TFAP4,13.219437,2.208101,6.77700086307831e-40,2.8619991016246053e-39
Cluster 4,MIOS,13.219342,0.8595487,6.785496893580249e-40,2.864917065800143e-39
Cluster 4,ZNF462,13.218382,0.9529854,6.872622227142569e-40,2.9010241275769175e-39
Cluster 4,ANKLE2,13.217674,0.54266304,6.937588891574853e-40,2.9277630335138744e-39
Cluster 4,NTPCR,13.210567,1.8021289,7.624785637756835e-40,3.2170182020236664e-39
Cluster 4,TMEM184C,13.210183,1.2460012,7.663761195410009e-40,3.2327073035906087e-39
Cluster 4,POLE,13.21011,1.1553897,7.671222171168816e-40,3.235098784842748e-39
Cluster 4,CDC25A,13.20639,1.7174196,8.059727616997382e-40,3.3981452558426036e-39
Cluster 4,HINFP,13.203167,1.234873,8.41223441258188e-40,3.5459413870775806e-39
Cluster 4,CDC27,13.199454,1.100223,8.837248491045224e-40,3.7242248133324305e-39
Cluster 4,EHD1,13.189335,0.84649885,1.0107344920998354e-39,4.2584795749740616e-39
Cluster 4,ANTKMT,13.188008,1.465458,1.0286717456669516e-39,4.333042776592912e-39
Cluster 4,PRRC1,13.186477,1.0321395,1.049778886177017e-39,4.420920505266925e-39
Cluster 4,GTF3C3,13.1807375,1.1484416,1.1327797954495012e-39,4.769348926609254e-39
Cluster 4,HMGCR,13.175502,0.892705,1.2141709052740024e-39,5.110838742992525e-39
Cluster 4,CAMLG,13.174966,1.2076983,1.2228302624503962e-39,5.146089228461724e-39
Cluster 4,CCDC117,13.174128,1.5468359,1.2364876341596928e-39,5.202351746890898e-39
Cluster 4,CCL20,13.173051,0.55617976,1.2542545875065876e-39,5.275874526250632e-39
Cluster 4,ASPSCR1,13.1647005,1.2155107,1.4009204510738764e-39,5.891434910454603e-39
Cluster 4,TBK1,13.157023,0.8723223,1.550756746506077e-39,6.518520793390768e-39
Cluster 4,BTBD6,13.156883,0.9379927,1.5536279646068672e-39,6.529069998806332e-39
Cluster 4,KDM3A,13.156327,0.67584395,1.5651112041258092e-39,6.575797609144687e-39
Cluster 4,NFATC2IP,13.155713,0.90742415,1.5778864984533845e-39,6.627930772056576e-39
Cluster 4,SPTLC2,13.155353,0.65722305,1.5854269895013802e-39,6.658055948003704e-39
Cluster 4,PEX11B,13.1516695,1.2799969,1.6645711867407378e-39,6.98879946295379e-39
Cluster 4,APPL2,13.135912,0.7354705,2.050057400695345e-39,8.603285275797477e-39
Cluster 4,RAB40C,13.135421,1.6193308,2.063422266586944e-39,8.65610642660338e-39
Cluster 4,ITFG1,13.135414,0.5326993,2.06360273377603e-39,8.65610642660338e-39
Cluster 4,UBE2H,13.131195,0.7971402,2.181869718357257e-39,9.150070453807555e-39
Cluster 4,IKBKB,13.124915,0.370571,2.3704893693883867e-39,9.938773399678543e-39
Cluster 4,NOC3L,13.1158495,1.1196749,2.6717112824029103e-39,1.1199109177723247e-38
Cluster 4,SIK3,13.110347,0.8966794,2.8728003423139393e-39,1.203922686969253e-38
Cluster 4,HOXB8,13.108702,1.6708763,2.9358203120497988e-39,1.2300474059163636e-38
Cluster 4,IWS1,13.103787,0.62694925,3.132279321262981e-39,1.3120552072226142e-38
Cluster 4,IFT88,13.099278,0.9815509,3.3240150036246236e-39,1.3920469140875104e-38
Cluster 4,DPH6,13.095502,1.1049559,3.4935852259866234e-39,1.462721122440678e-38
Cluster 4,PRKCSH,13.085623,1.0459224,3.97885266139101e-39,1.6655104626657126e-38
Cluster 4,CDC14B,13.0842,1.3335502,4.0540579732180626e-39,1.696597424805835e-38
Cluster 4,PDCL,13.08305,1.2851952,4.115876049264931e-39,1.7220688067105215e-38
Cluster 4,PPP1R8,13.080097,1.2800381,4.2789289059283815e-39,1.7898748710506074e-38
Cluster 4,NUDT16,13.077052,0.91339177,4.4538046393082777e-39,1.8625938901488859e-38
Cluster 4,NCAPH2,13.074632,1.2457911,4.5978779960614187e-39,1.922400575431283e-38
Cluster 4,NPSR1,13.069482,1.3159394,4.9199269231580074e-39,2.0565750087589651e-38
Cluster 4,SLC31A1,13.06706,0.88370925,5.0790588435942297e-39,2.122602281824221e-38
Cluster 4,WNT11,13.055862,0.7449974,5.88396563453977e-39,2.458413961788967e-38
Cluster 4,WARS2,13.055219,1.7126162,5.933935715486652e-39,2.478718740463983e-38
Cluster 4,TMEM160,13.051502,1.8883277,6.230632670550376e-39,2.602052839148905e-38
Cluster 4,AZGP1,13.050726,1.2931125,6.29448826943711e-39,2.628112581953649e-38
Cluster 4,TEX264,13.043944,1.05719,6.880371659752044e-39,2.872070074706482e-38
Cluster 4,PXMP4,13.042488,1.8730283,7.013051928594638e-39,2.9267781771796155e-38
Cluster 4,CCNF,13.039554,1.7356035,7.288271974550735e-39,3.040933810453724e-38
Cluster 4,DIS3L,13.0392275,1.2225426,7.319490567363825e-39,3.0532538846259167e-38
Cluster 4,IKZF5,13.033653,1.2828727,7.87452550954166e-39,3.284022670930792e-38
Cluster 4,KIF20B,13.025916,1.5265464,8.714874498002916e-39,3.6328071026070327e-38
Cluster 4,PIGS,13.025435,1.0708523,8.769962119430805e-39,3.654926747119351e-38
Cluster 4,CLTC,13.025272,1.3289021,8.788696844834456e-39,3.661889423719903e-38
Cluster 4,ODF2,13.02149,1.2604411,9.235069038063071e-39,3.846986774840668e-38
Cluster 4,FAM89B,13.021296,1.079081,9.25869059576226e-39,3.855937148945454e-38
Cluster 4,TRMT1L,13.018172,1.0706422,9.645159617984971e-39,4.015962471329781e-38
Cluster 4,CCN6,13.01715,1.5199084,9.775236522750808e-39,4.069184442780868e-38
Cluster 4,CRAMP1,13.014739,0.9175508,1.0088660090772387e-38,4.198686884516426e-38
Cluster 4,CRNKL1,13.012906,1.4431802,1.0333617605028047e-38,4.298651617406047e-38
Cluster 4,UNK,13.012108,0.9581353,1.0442139187688604e-38,4.342794782387858e-38
Cluster 4,RAD50,13.00597,1.1426977,1.1315331926760714e-38,4.704864470030969e-38
Cluster 4,ELP2,13.004882,0.8618488,1.1477591722811757e-38,4.771232765435883e-38
Cluster 4,RNF168,13.0016,1.0004581,1.198103681921936e-38,4.979368535821937e-38
Cluster 4,KIF23,12.997701,1.534602,1.2607739922528987e-38,5.238623274759053e-38
Cluster 4,SCAF4,12.997117,0.92346615,1.270435113824406e-38,5.277551710476449e-38
Cluster 4,ADIPOR2,12.99382,1.1861978,1.32637041173026e-38,5.508646939978158e-38
Cluster 4,ZNF652,12.9931965,0.9766045,1.3372243860388315e-38,5.552448370450499e-38
Cluster 4,BIRC6,12.992726,0.54652435,1.3454685233090684e-38,5.585395538831071e-38
Cluster 4,SNAPIN,12.984264,1.3435066,1.5027528002082683e-38,6.236890385235787e-38
Cluster 4,LARS2,12.980418,1.0644705,1.58014497949535e-38,6.556585027510807e-38
Cluster 4,C1QTNF1,12.974232,1.0215982,1.71305048722211e-38,7.106424465485152e-38
Cluster 4,VPS39,12.968706,0.6940787,1.8411225663963381e-38,7.63596492971637e-38
Cluster 4,PDK2,12.952608,1.4494683,2.2710482665521847e-38,9.416897726153697e-38
Cluster 4,LYSMD2,12.9507,1.5955098,2.328227859773095e-38,9.65177655917873e-38
Cluster 4,HAUS2,12.94171,1.7021232,2.617357257880724e-38,1.0847885554925437e-37
Cluster 4,ELP5,12.936947,1.2240248,2.78479088710858e-38,1.1539181697890483e-37
Cluster 4,C3orf38,12.935912,0.9786876,2.822519066458066e-38,1.169283076441839e-37
Cluster 4,NUP42,12.92952,1.2600243,3.067275676396583e-38,1.2703867927607683e-37
Cluster 4,TNNC1,12.9292145,2.2265964,3.079477140294136e-38,1.2751478605693993e-37
Cluster 4,SPRED2,12.928352,1.2751393,3.114212648997127e-38,1.2892354886655233e-37
Cluster 4,TGFBRAP1,12.9129505,1.1785226,3.804389848757099e-38,1.5738756446473242e-37
Cluster 4,HIPK1,12.912901,0.89328796,3.8068550990690054e-38,1.5745348002516742e-37
Cluster 4,CORO7,12.912188,0.92430735,3.842281945596351e-38,1.5884598757687478e-37
Cluster 4,TMEM69,12.910794,1.4134922,3.912439550016219e-38,1.61709392067276e-37
Cluster 4,IYD,12.909648,1.2768337,3.971112219891167e-38,1.640968980933517e-37
Cluster 4,GZF1,12.906277,1.1418926,4.148816054323924e-38,1.7140087007316728e-37
Cluster 4,CLPB,12.8989315,1.4122025,4.563827826807088e-38,1.885032088208655e-37
Cluster 4,COIL,12.890898,1.5210276,5.06506024291173e-38,2.0915814741939176e-37
Cluster 4,EMC9,12.888814,1.4390216,5.203809124002525e-38,2.148385577531724e-37
Cluster 4,CCDC137,12.876841,1.720373,6.077278033782013e-38,2.508422553920814e-37
Cluster 4,CACTIN,12.87583,1.4068859,6.157354185896801e-38,2.540893553220394e-37
Cluster 4,TTC27,12.873431,1.2013408,6.351644757056954e-38,2.620470665362908e-37
Cluster 4,EDF1,12.871559,1.3872335,6.507481962487939e-38,2.684150508876364e-37
Cluster 4,UBQLN1,12.865926,1.3352904,6.999831550180059e-38,2.886571320693115e-37
Cluster 4,PLCG1,12.865599,0.38922992,7.029486686684046e-38,2.8981385979027514e-37
Cluster 4,ATP5PF,12.856346,1.3897746,7.923401661331687e-38,3.265938991105401e-37
Cluster 4,BTBD3,12.85435,0.91123444,8.130601790762155e-38,3.350579806882314e-37
Cluster 4,CLSTN1,12.853208,0.5112262,8.251601874180775e-38,3.3996675027140418e-37
Cluster 4,TMEM186,12.846297,1.692727,9.022618543280532e-38,3.716479143580289e-37
Cluster 4,FKBP5,12.844095,1.224729,9.283065815431409e-38,3.822015560762891e-37
Cluster 4,TWISTNB,12.842396,1.643124,9.489188894565952e-38,3.905989812128378e-37
Cluster 4,PPP1R15A,12.836837,0.8848741,1.019555845884816e-37,4.195792950088424e-37
Cluster 4,MUC5B,12.836486,0.29130852,1.0241856954723698e-37,4.213885916801106e-37
Cluster 4,TENT2,12.8348,0.7020553,1.0467281542595751e-37,4.305653077362053e-37
Cluster 4,C7orf25,12.834248,1.2487628,1.054226542537542e-37,4.335509657286025e-37
Cluster 4,RPTOR,12.833809,0.675397,1.060210343230128e-37,4.359125313763582e-37
Cluster 4,FANCA,12.830141,1.0152079,1.1116174420104558e-37,4.569448615484819e-37
Cluster 4,UBN1,12.821922,1.2191986,1.2359776292971301e-37,5.0794911310531576e-37
Cluster 4,USF3,12.808531,1.122933,1.4688871332781185e-37,6.033931722642462e-37
Cluster 4,TIMM10B,12.803222,1.1892316,1.5728870939731855e-37,6.4582071721163675e-37
Cluster 4,ZNF24,12.785849,0.96121955,1.967039888449498e-37,8.074745693480571e-37
Cluster 4,L3MBTL2,12.783513,1.2835783,2.0270211359502346e-37,8.319079016588485e-37
Cluster 4,TP53I3,12.781713,0.66540265,2.074508722528946e-37,8.512037834907451e-37
Cluster 4,VKORC1L1,12.778606,1.40653,2.1590234281212284e-37,8.85680260450094e-37
Cluster 4,PMS1,12.771492,0.8117586,2.365756733598084e-37,9.70266524990102e-37
Cluster 4,PIGW,12.767346,1.6779402,2.4951776806614456e-37,1.0231135003947408e-36
Cluster 4,ABCF2,12.766586,1.3826404,2.5196481345412152e-37,1.0329127358353064e-36
Cluster 4,KIF2C,12.746346,2.2368734,3.2670288939579012e-37,1.3389924595345386e-36
Cluster 4,C6orf120,12.744675,1.0042998,3.3377928669367176e-37,1.3676846741806954e-36
Cluster 4,MOSPD3,12.74248,1.7163051,3.433052422092353e-37,1.4063988348036232e-36
Cluster 4,NBEAL2,12.739585,0.5628609,3.562844576423648e-37,1.4592389966218698e-36
Cluster 4,AP1M1,12.739001,1.063387,3.5896068332194673e-37,1.469866671072044e-36
Cluster 4,DNAJC4,12.735909,1.2557255,3.734699519502453e-37,1.5289323038579753e-36
Cluster 4,DMWD,12.7256975,0.8701524,4.25655927565314e-37,1.7421792248355487e-36
Cluster 4,CNNM3,12.725247,1.0533543,4.281147231930887e-37,1.7518458353548145e-36
Cluster 4,IRF6,12.718047,1.2896647,4.6944601187281854e-37,1.9205383059355133e-36
Cluster 4,CETN2,12.717403,1.9478444,4.733283229364403e-37,1.9359825267466e-36
Cluster 4,TMEM199,12.716143,1.4090829,4.810250110262773e-37,1.9670175835852617e-36
Cluster 4,METTL6,12.71298,1.2960842,5.008834074288761e-37,2.0477592418724577e-36
Cluster 4,ATP6V1F,12.712017,1.1580285,5.0709048492943865e-37,2.0726663596323685e-36
Cluster 4,RO60,12.710523,1.127632,5.16875467756001e-37,2.1121831176143623e-36
Cluster 4,ATL3,12.700758,0.8805472,5.855987620879876e-37,2.3919345048144944e-36
Cluster 4,RNASEH2C,12.695718,1.4222004,6.24548141192219e-37,2.5504500980662798e-36
Cluster 4,PHF12,12.695183,0.86568254,6.288267358884802e-37,2.5673418938897072e-36
Cluster 4,NUAK2,12.6930275,1.2394571,6.463795779210497e-37,2.6384092265140857e-36
Cluster 4,RXRB,12.691809,1.0489323,6.565210539238114e-37,2.6791993653686295e-36
Cluster 4,MMGT1,12.691373,1.3384055,6.601798010601768e-37,2.693521655568159e-36
Cluster 4,BAZ2A,12.68538,0.7572974,7.126704079531118e-37,2.907025576421345e-36
Cluster 4,NANP,12.68199,1.6604981,7.441821416408737e-37,3.034878300305081e-36
Cluster 4,CDV3,12.680765,1.2420965,7.558998613222948e-37,3.081968773031835e-36
Cluster 4,MTAP,12.678204,1.3524693,7.810115166335178e-37,3.183635658548096e-36
Cluster 4,TBCE,12.676862,1.4666255,7.944989427651364e-37,3.237883527071278e-36
Cluster 4,ALKBH3,12.674701,1.5758926,8.167026149384052e-37,3.32762089814028e-36
Cluster 4,ACBD5,12.673916,0.975725,8.249096384973823e-37,3.3603018840482136e-36
Cluster 4,DCAF16,12.670852,0.8614171,8.577810885591294e-37,3.493416981777348e-36
Cluster 4,SKP2,12.662034,1.961942,9.5980106100034e-37,3.907143273116352e-36
Cluster 4,FEM1A,12.66139,1.5763782,9.677035458683045e-37,3.93842475350233e-36
Cluster 4,AGGF1,12.659926,0.8941185,9.859139236705435e-37,4.011634437503983e-36
Cluster 4,DCAF1,12.658858,1.0785236,9.994231753187308e-37,4.065686798807309e-36
Cluster 4,PROX1,12.657913,0.9085339,1.0115212639537005e-36,4.113975446954036e-36
